Item Number,Item Name,Office #,UPC Code,On Hand,Wholesale Cost 1,Total Wholesale Cost 2,Your Cost 3,Total Your Cost 4,Retail Price 5,Total Retail Price 6,Profit,Wholesale Cost 1 (GBP),Total Wholesale Cost 2 (GBP),Your Cost 3 (GBP),Total Your Cost 4 (GBP),Retail Price 5 (GBP),Total Retail Price 6 (GBP)
400141105112,RB3737 BLACK 60/18/145,19871.0,8056262041888.0,1.0,101.45,101.45,96.49,96.49,219.0,219.0,117.55,76.09,76.09,72.37,72.37,164.25,164.25
400141105143,RB3737 GUNMETAL 60/18/145,19871.0,8056262041918.0,1.0,101.45,101.45,96.49,96.49,219.0,219.0,117.55,76.09,76.09,72.37,72.37,164.25,164.25
400141055806,RB4101 JACKIE OHH BLACK 58/17/135,19871.0,8053672789782.0,1.0,107.37,107.37,107.37,107.37,241.0,241.0,133.63,80.53,80.53,80.53,80.53,180.75,180.75
400141009373,RB4101 JACKIE OHH LIGHT HAVANA 58/17/135,19871.0,805289162438.0,1.0,89.87,89.87,85.46,85.46,188.0,188.0,98.13,67.4,67.4,64.09,64.09,141.0,141.0
400141055813,RB4101 JACKIE OHH LIGHT HAVANA 58/17/135,19871.0,8053672789775.0,1.0,107.37,107.37,107.37,107.37,241.0,241.0,133.63,80.53,80.53,80.53,80.53,180.75,180.75
400141027919,RB4165 JUSTIN RUBBER BLACK 54/16/145,19871.0,805289526575.0,1.0,83.04,83.04,87.06,87.06,185.0,185.0,101.96,62.28,62.28,65.3,65.3,138.75,138.75
400141045784,RB4165 JUSTIN RUBBER BLACK 54/16/145,19871.0,8053672495652.0,1.0,93.04,93.04,89.18,89.18,201.0,201.0,107.96,69.78,69.78,66.89,66.89,150.75,150.75
400141081683,RB4165 JUSTIN RUBBER TRANSPARENT 51/16/145,19871.0,8056597366861.0,1.0,75.54,75.54,71.68,71.68,169.0,169.0,93.46,56.66,56.66,53.76,53.76,126.75,126.75
400141081812,RB4171 ERIKA TRANSPARENT 54/18/145,19871.0,8056597369404.0,1.0,83.04,83.04,77.62,77.62,185.0,185.0,101.96,62.28,62.28,58.22,58.22,138.75,138.75
400141105716,RB4333D BLACK 55/17/145,19871.0,8056262048696.0,1.0,83.04,83.04,79.18,79.18,185.0,185.0,101.96,62.28,62.28,59.39,59.39,138.75,138.75
400141084066,RB4344 RED CHERRY 56/19/140,19871.0,8056597432252.0,1.0,91.31,91.31,87.44,87.44,176.0,176.0,84.69,68.48,68.48,65.58,65.58,132.0,132.0
400141105839,RB4395 KILIANE TRANSPARENT BROWN 54/21/140,19871.0,8056262052129.0,1.0,83.81,83.81,83.81,83.81,209.0,209.0,125.19,62.86,62.86,62.86,62.86,156.75,156.75
400141098391,RB4395F KILIANE TRANSPARENT YELLOW 54/21/140,19871.0,8056597854467.0,1.0,91.31,91.31,91.31,91.31,209.0,209.0,117.69,68.48,68.48,68.48,68.48,156.75,156.75
400141098506,RB4396 WARREN TRANSPARENT GREEN 54/20/145,19871.0,8056597829205.0,1.0,83.81,83.81,83.81,83.81,193.0,193.0,109.19,62.86,62.86,62.86,62.86,144.75,144.75
400141098605,RB4397 CORRIGAN TRANSPARENT LIGHT BLUE 54/20/145,19871.0,8056597829564.0,1.0,101.31,101.31,101.31,101.31,229.0,229.0,127.69,75.98,75.98,75.98,75.98,171.75,171.75
400141095499,RB4416 NEW CLUBMASTER BLACK ON ARISTA 53/20/145,19871.0,8056597721332.0,1.0,89.87,89.87,81.35,81.35,188.0,188.0,98.13,67.4,67.4,61.01,61.01,141.0,141.0
400141101923,RB4429 HAVANA ON GUNMETAL 55/20/145,19871.0,8056597939096.0,2.0,114.87,229.74,110.46,220.92,245.0,490.0,260.26,86.15,172.31,82.84,165.69,183.75,367.5
400141106270,RB4430 ZENA BLACK 52/22/145,19871.0,8056262142615.0,1.0,93.04,93.04,89.18,89.18,205.0,205.0,111.96,69.78,69.78,66.89,66.89,153.75,153.75
400141106690,RB4435 HAVANA 59/18/145,19871.0,8056262031513.0,1.0,108.81,108.81,104.94,104.94,235.0,235.0,126.19,81.61,81.61,78.7,78.7,176.25,176.25
400141106584,RB4435 TRANSPARENT BROWN 56/18/145,19871.0,8056262031421.0,1.0,83.81,83.81,79.94,79.94,185.0,185.0,101.19,62.86,62.86,59.95,59.95,138.75,138.75
400141106799,RB7681S JORGE HAVANA GRAY ON GRADIENT 52/20/145,19871.0,8056262033715.0,1.0,166.84,166.84,159.13,159.13,345.0,345.0,178.16,125.13,125.13,119.35,119.35,258.75,258.75
400142002526,RJ9052S JUNIOR NEW WAYFARER BLACK 47/15/125,19871.0,805289432012.0,1.0,35.13,35.13,33.4,33.4,99.0,99.0,63.87,26.35,26.35,25.05,25.05,74.25,74.25
400142002540,RJ9052S JUNIOR NEW WAYFARER BLUE ON ORANGE 47/15/125,19871.0,805289432036.0,1.0,35.13,35.13,36.23,36.23,92.0,92.0,56.87,26.35,26.35,27.17,27.17,69.0,69.0
400142005909,RJ9064S TRANSPARENT PINK 44/19/130,19871.0,8056597012560.0,1.0,44.17,44.17,36.09,36.09,102.0,102.0,57.83,33.13,33.13,27.07,27.07,76.5,76.5
400142003721,RJ9506S JUNIOR AVIATOR ARISTA 50/13/120,19871.0,805289307648.0,1.0,35.13,35.13,33.4,33.4,123.0,123.0,87.87,26.35,26.35,25.05,25.05,92.25,92.25
400143096722,RX2210V BROWN ON TRANSP LIGHT BR 51/21/145,19871.0,8056262039878.0,1.0,70.46,70.46,67.1,67.1,236.0,236.0,165.54000000000002,52.84,52.84,50.32,50.32,177.0,177.0
400143096784,RX2210VF BLU ON TRANSPARENT BLU 53/21/145,19871.0,8056262046616.0,1.0,70.46,70.46,67.1,67.1,236.0,236.0,165.54000000000002,52.84,52.84,50.32,50.32,177.0,177.0
400143096845,RX2241V WAYFARER WAY HAVANA 54/21/150,19871.0,8056262037843.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143096890,RX2241V WAYFARER WAY STRIPED TRANSPARENT GREE 51/21/150,19871.0,8056262037911.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143097019,RX2242V WAYFARER OVAL HAVANA 50/22/150,19871.0,8056262037737.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143100269,RX2242VF WAYFARER OVAL PHOTO WAVES PURPLE 53/22/150,19871.0,8056262134092.0,1.0,99.86,99.86,99.86,99.86,300.0,300.0,200.14,74.89,74.89,74.89,74.89,225.0,225.0
400143097187,RX3447V ROUND METAL BLACK ON ROSEGOLD 50/21/145,19871.0,7895653291799.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143097224,RX3447V ROUND METAL HAVANA ON GUNMETAL 53/21/145,19871.0,7895653291836.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143097248,RX3694V JIM HAVANA ON GOLD 53/20/140,19871.0,8056262068311.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143086914,RX3694V JIM ROSE GOLD 51/20/140,19871.0,8056597721806.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143065117,RX3716VM CLUBMASTER METAL BLACK ON ARISTA 50/22/145,19871.0,8056597061469.0,1.0,88.18,88.18,80.34,80.34,261.0,261.0,172.82,66.14,66.14,60.26,60.26,195.75,195.75
400143097361,RX3733V ARISTA 56/17/145,19871.0,8056262036860.0,1.0,70.46,70.46,67.1,67.1,236.0,236.0,165.54000000000002,52.84,52.84,50.32,50.32,177.0,177.0
400143097415,RX3733V ROSEGOLD 54/17/140,19871.0,8056262036914.0,1.0,70.46,70.46,67.1,67.1,236.0,236.0,165.54000000000002,52.84,52.84,50.32,50.32,177.0,177.0
400143097521,RX3735V BAIN BRIDGE ARISTA 57/17/140,19871.0,8056262037089.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143097538,RX3735V BAIN BRIDGE GUNMETAL 55/17/140,19871.0,8056262037119.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143086976,RX4246V CLUBROUND BORDEAUX 49/19/140,19871.0,8056597757812.0,1.0,79.08,79.08,75.45,75.45,252.0,252.0,172.92000000000002,59.31,59.31,56.59,56.59,189.0,189.0
400143042439,RX4246V CLUBROUND RED HAVANA 49/19/140,19871.0,8053672552089.0,1.0,79.08,79.08,75.45,75.45,252.0,252.0,172.92000000000002,59.31,59.31,56.59,56.59,189.0,189.0
400143100290,RX4340V WAYFARER EASE PHOTO STRIPED LIGHT BLUE 50/22/150,19871.0,8056262099049.0,1.0,99.86,99.86,99.86,99.86,300.0,300.0,200.14,74.89,74.89,74.89,74.89,225.0,225.0
400143084262,RX4378V BLACK 52/16/145,19871.0,8056597624664.0,1.0,65.66,65.66,60.82,60.82,202.0,202.0,136.34,49.24,49.24,45.62,45.62,151.5,151.5
400143084323,RX4378V TRANSPARENT GREY 52/16/145,19871.0,8056597624725.0,1.0,65.66,65.66,60.82,60.82,222.0,222.0,156.34,49.24,49.24,45.62,45.62,166.5,166.5
400143100320,RX5121F WAYFARER PHOTO STRIPED GREY 50/22/150,19871.0,8056262134405.0,1.0,104.66,104.66,104.66,104.66,310.0,310.0,205.34,78.5,78.5,78.5,78.5,232.5,232.5
400143034328,RX5154 Black/Shiny Black 51/21.0/145,19871.0,8053672195736.0,1.0,72.0,72.0,74.6,74.6,244.0,244.0,172.0,54.0,54.0,55.95,55.95,183.0,183.0
400143054418,RX5154 CLUBMASTER BLUE/GREY STRIPED 49/21/140,19871.0,8053672832761.0,1.0,82.92,82.92,75.45,75.45,252.0,252.0,169.07999999999998,62.19,62.19,56.59,56.59,189.0,189.0
400143097644,RX5154 CLUBMASTER STRIPED RED ON GUNMETAL 53/21/150,19871.0,7895653291331.0,1.0,82.92,82.92,79.08,79.08,260.0,260.0,177.07999999999998,62.19,62.19,59.31,59.31,195.0,195.0
400143011770,RX5169 BLACK ON TRANSPARENT 54/16/140,19871.0,805289291022.0,1.0,69.31,69.31,66.01,66.01,228.0,228.0,158.69,51.98,51.98,49.51,49.51,171.0,171.0
400143016195,RX5228 BLACK 53/17/140,19871.0,805289445906.0,1.0,82.92,82.92,79.08,79.08,251.0,251.0,168.07999999999998,62.19,62.19,59.31,59.31,188.25,188.25
400143034878,RX5268 BLACK ON BLUE 52/17/135,19871.0,8053672026733.0,2.0,65.66,131.32,60.62,121.24,222.0,444.0,312.68,49.24,98.49,45.46,90.93,166.5,333.0
400143092687,RX5268 HAVANA 55/18/150,19871.0,8056597953047.0,1.0,65.66,65.66,62.31,62.31,226.0,226.0,160.34,49.24,49.24,46.73,46.73,169.5,169.5
400143019219,RX5268 MATTE BLACK 50/17/135,19871.0,713132413678.0,1.0,65.66,65.66,60.62,60.62,222.0,222.0,156.34,49.24,49.24,45.46,45.46,166.5,166.5
400143021953,RX5285 BLACK ON TRANSPARENT 53/19/145,19871.0,713132574669.0,1.0,82.92,82.92,75.45,75.45,251.0,251.0,168.07999999999998,62.19,62.19,56.59,56.59,188.25,188.25
400143023513,RX5286 HAVANA ON TRANSPARENT 51/18/135,19871.0,8053672005202.0,1.0,82.92,82.92,74.6,74.6,251.0,251.0,168.07999999999998,62.19,62.19,55.95,55.95,188.25,188.25
400143057082,RX5362 TOP BLUE/LIGHT BLUE/VIOL 52/17/140,19871.0,8053672862560.0,1.0,88.18,88.18,80.34,80.34,262.0,262.0,173.82,66.14,66.14,60.26,60.26,196.5,196.5
400143065599,RX5375 BLACK ON TRANSPARENT 51/18/145,19871.0,8056597061865.0,1.0,82.92,82.92,79.08,79.08,260.0,260.0,177.07999999999998,62.19,62.19,59.31,59.31,195.0,195.0
400143081667,RX5375 GRADIENT GREY HAVANA 53/18/145,19871.0,8056597550130.0,1.0,82.92,82.92,75.45,75.45,252.0,252.0,169.07999999999998,62.19,62.19,56.59,56.59,189.0,189.0
400143072634,RX5375 STRIPED GREY 53/18/145,19871.0,8056597261203.0,1.0,82.92,82.92,75.45,75.45,251.0,251.0,168.07999999999998,62.19,62.19,56.59,56.59,188.25,188.25
400143097729,RX5387 STRIPED PINK 54/18/150,19871.0,8056262056516.0,1.0,65.66,65.66,62.31,62.31,226.0,226.0,160.34,49.24,49.24,46.73,46.73,169.5,169.5
400143097736,RX5393 LEONARD STRIPED BEIGE 49/17/145,19871.0,8056262056141.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143097767,RX5393 LEONARD STRIPED GRAY 51/17/145,19871.0,8056262056158.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143084644,RX5397 ELLIOT BROWN & GREY HAVANA 50/19/145,19871.0,8056597624152.0,1.0,78.12,78.12,78.12,78.12,256.0,256.0,177.88,58.59,58.59,58.59,58.59,192.0,192.0
400143084668,RX5397 ELLIOT YELLOW & BLUE HAVANA 50/19/145,19871.0,8056597624176.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143090416,RX5398 HAWKEYE BROWN ON PINK HAVANA 48/21/145,19871.0,8056597859301.0,2.0,78.12,156.24,74.29,148.58,250.0,500.0,343.76,58.59,117.18,55.72,111.44,187.5,375.0
400143084835,RX5406 BROWN ON TRANSPARENT 54/18/145,19871.0,8056597643344.0,1.0,70.46,70.46,65.69,65.69,232.0,232.0,161.54000000000002,52.84,52.84,49.27,49.27,174.0,174.0
400143089533,RX5412 HAVANA 52/18/145,19871.0,8056597763837.0,1.0,74.29,74.29,74.29,74.29,242.0,242.0,167.70999999999998,55.72,55.72,55.72,55.72,181.5,181.5
400143095237,RX5412 TRANSPARENT SAGE GREEN 52/18/145,19871.0,8056597948210.0,1.0,74.29,74.29,74.29,74.29,250.0,250.0,175.70999999999998,55.72,55.72,55.72,55.72,187.5,187.5
400143089557,RX5412 TRASPARENT GRAY 52/18/145,19871.0,8056597763844.0,1.0,74.29,74.29,74.29,74.29,242.0,242.0,167.70999999999998,55.72,55.72,55.72,55.72,181.5,181.5
400143089564,RX5413 BLACK 54/17/145,19871.0,8056597743730.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143089588,RX5413 GRADIENT BLUE ON STRIPED 54/17/145,19871.0,8056597743754.0,1.0,78.12,78.12,74.29,74.29,242.0,242.0,163.88,58.59,58.59,55.72,55.72,181.5,181.5
400143095244,RX5413 OPAL GREY 54/17/145,19871.0,8056597960229.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143089601,RX5414 BLACK 54/19/145,19871.0,8056597743778.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143089618,RX5414 HAVANA 54/19/145,19871.0,8056597743785.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143095251,RX5414 TRANSPARENT GREY 54/19/145,19871.0,8056597948234.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143089632,RX5414 TRASPARENT BLUE 54/19/145,19871.0,8056597743808.0,1.0,78.12,78.12,74.29,74.29,242.0,242.0,163.88,58.59,58.59,55.72,55.72,181.5,181.5
400143097903,RX5417F DARK GRAY ON TRANSPARENT 52/19/145,19871.0,8056262068366.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143090607,RX5417F STRIPED BLUE GRADIENT GR 50/19/145,19871.0,8056597855068.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143090645,RX5418 BLACK 54/19/145,19871.0,8056597827034.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143090669,RX5418 HAVANA 54/19/145,19871.0,8056597827058.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143097972,RX5418F BROWN ON TRANSP. LIGHT B 54/20/150,19871.0,8056262068021.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143100191,RX5421 TRANSPARENT BLACK 53/19/145,19871.0,8056262147962.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143093097,RX5421F BLACK 55/19/145,19871.0,8056597957731.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143093196,RX5422 BLACK ON TRANSPARENT 54/16/145,19871.0,8056597939850.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143093271,RX5422 RED GRADIENT PINK 54/16/145,19871.0,8056597939935.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143098276,RX5430 BERNARD STRIPED GREEN 51/21/145,19871.0,8056262034170.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143098467,RX5433 BROWN ON TRANSPARENT BLU 52/19/140,19871.0,8056262034354.0,1.0,70.46,70.46,67.1,67.1,236.0,236.0,165.54000000000002,52.84,52.84,50.32,50.32,177.0,177.0
400143098436,RX5433 VIOLET ON TRANSPARENT PI 50/19/140,19871.0,8056262034323.0,2.0,70.46,140.92,70.46,140.92,242.0,484.0,343.08000000000004,52.84,105.69,52.84,105.69,181.5,363.0
400143038845,RX6335 MATTE BLACK 56/17/145,19871.0,8053672402087.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143044990,RX6363 BLACK ON ARISTA 54/18/145,19871.0,8053672602623.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143070678,RX6363 MATTE BLACK ON BLACK 54/18/145,19871.0,8056597210515.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143052407,RX6375 BLACK ON ARISTA 53/18/145,19871.0,8053672767896.0,1.0,70.46,70.46,67.1,67.1,232.0,232.0,161.54000000000002,52.84,52.84,50.32,50.32,174.0,174.0
400143098566,RX6375 HAVANA ON GOLD 51/18/145,19871.0,8056262096451.0,1.0,70.46,70.46,67.1,67.1,236.0,236.0,165.54000000000002,52.84,52.84,50.32,50.32,177.0,177.0
400143098580,RX6375 HAVANA ON GUNMETAL 51/18/145,19871.0,8056262096475.0,1.0,70.46,70.46,67.1,67.1,236.0,236.0,165.54000000000002,52.84,52.84,50.32,50.32,177.0,177.0
400143066091,RX6375 MATTE BLACK ON RUBBER AR 53/18/145,19871.0,8056597080712.0,1.0,70.46,70.46,65.69,65.69,232.0,232.0,161.54000000000002,52.84,52.84,49.27,49.27,174.0,174.0
400143070753,RX6396 ARISTA 53/19/145,19871.0,8056597210652.0,1.0,82.92,82.92,82.92,82.92,266.0,266.0,183.07999999999998,62.19,62.19,62.19,62.19,199.5,199.5
400143093394,RX6421 MATTE BLACK ON BLACK 54/18/145,19871.0,8056597959438.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143060242,RX6421 MATTE BLACK ON SILVER 54/18/145,19871.0,8053672914887.0,1.0,78.12,78.12,74.29,74.29,242.0,242.0,163.88,58.59,58.59,55.72,55.72,181.5,181.5
400143068811,RX6448 SILVER 54/21/145,19871.0,8056597124492.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143098665,RX6465 JACK HAVANA ON ROSEGOLD 49/20/140,19871.0,7895653290136.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143085238,RX6465 JACK MATTE PETROLEUM ON ARIST 49/20/140,19871.0,8056597660716.0,1.0,78.12,78.12,78.12,78.12,258.0,258.0,179.88,58.59,58.59,58.59,58.59,193.5,193.5
400143085252,RX6465 JACK MATTE VIOLET ON ARISTA 49/20/140,19871.0,8056597660730.0,1.0,78.12,78.12,78.12,78.12,258.0,258.0,179.88,58.59,58.59,58.59,58.59,193.5,193.5
400143088154,RX6486 BLUE ON GUNMETAL 54/17/145,19871.0,8056597730518.0,1.0,92.99,92.99,85.22,85.22,272.0,272.0,179.01,69.74,69.74,63.91,63.91,204.0,204.0
400143088222,RX6487 BLACK 50/20/145,19871.0,8056597725668.0,1.0,70.46,70.46,67.1,67.1,234.0,234.0,163.54000000000002,52.84,52.84,50.32,50.32,175.5,175.5
400143089670,RX6493 BEIGE ON COPPER 53/18/140,19871.0,8056597743846.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143089656,RX6493 BLACK ON GOLD 53/18/140,19871.0,8056597743822.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143095268,RX6493 GUNMETAL 53/18/140,19871.0,8056597960212.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143091246,RX6495 BLACK ON ARISTA 54/19/145,19871.0,8056597842525.0,1.0,88.18,88.18,80.34,80.34,262.0,262.0,173.82,66.14,66.14,60.26,60.26,196.5,196.5
400143093752,RX6512 BLACK 54/19/145,19871.0,8056597941983.0,1.0,82.92,82.92,79.08,79.08,260.0,260.0,177.07999999999998,62.19,62.19,59.31,59.31,195.0,195.0
400143093776,RX6512 BRUSHED GUNMETAL 54/19/145,19871.0,8056597942003.0,1.0,82.92,82.92,79.08,79.08,260.0,260.0,177.07999999999998,62.19,62.19,59.31,59.31,195.0,195.0
400143098801,RX6518 MATTE GUNMETAL ON GUNMET 55/19/145,19871.0,8056262037522.0,1.0,92.99,92.99,92.99,92.99,286.0,286.0,193.01,69.74,69.74,69.74,69.74,214.5,214.5
400143098917,RX6520 ARISTA 55/20/145,19871.0,8056262037447.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143098948,RX6520 BLACK 53/20/145,19871.0,8056262037478.0,1.0,78.12,78.12,74.29,74.29,250.0,250.0,171.88,58.59,58.59,55.72,55.72,187.5,187.5
400143099044,RX6528 YEVI COPPER 54/18/145,19871.0,8056262017678.0,1.0,65.66,65.66,62.31,62.31,226.0,226.0,160.34,49.24,49.24,46.73,46.73,169.5,169.5
400143025494,RX7017 MATTE BLACK 54/17/145,19871.0,8053672061819.0,1.0,82.92,82.92,75.45,75.45,251.0,251.0,168.07999999999998,62.19,62.19,56.59,56.59,188.25,188.25
400143091550,RX7025 TRANSPARENT GREY/BLUE 57/17/150,19871.0,8056597857789.0,1.0,78.12,78.12,70.57,70.57,242.0,242.0,163.88,58.59,58.59,52.93,52.93,181.5,181.5
400143041616,RX7047 MATTE HAVANA 56/17/145,19871.0,8053672496871.0,1.0,65.66,65.66,60.62,60.62,222.0,222.0,156.34,49.24,49.24,45.46,45.46,166.5,166.5
400143055064,RX7047 TRANSPARENT GREY 54/17/140,19871.0,8053672833423.0,1.0,65.66,65.66,60.62,60.62,222.0,222.0,156.34,49.24,49.24,45.46,45.46,166.5,166.5
400143083258,RX7199 SAND GREY 54/18/145,19871.0,8056597519076.0,1.0,92.99,92.99,88.67,88.67,271.0,271.0,178.01,69.74,69.74,66.5,66.5,203.25,203.25
400143088642,RX7208 MATTE BLACK 52/18/145,19871.0,8056597730303.0,2.0,92.99,185.98,88.67,177.34,271.0,542.0,356.02,69.74,139.48,66.5,133.0,203.25,406.5
400143088963,RX7210 ALABASTER 52/20/145,19871.0,8056597715423.0,1.0,82.92,82.92,75.45,75.45,251.0,251.0,168.07999999999998,62.19,62.19,56.59,56.59,188.25,188.25
400143091758,RX7215 ERIK BLACK 51/19/140,19871.0,8056597840484.0,1.0,82.92,82.92,75.45,75.45,252.0,252.0,169.07999999999998,62.19,62.19,56.59,56.59,189.0,189.0
400143089250,RX7216 NEW CLUBMASTER BLACK ON SILVER 51/20/145,19871.0,8056597725422.0,1.0,82.92,82.92,75.45,75.45,251.0,251.0,168.07999999999998,62.19,62.19,56.59,56.59,188.25,188.25
400143094759,RX7229 BLACK ON SILVER 53/20/145,19871.0,8056597937757.0,1.0,82.92,82.92,79.08,79.08,260.0,260.0,177.07999999999998,62.19,62.19,59.31,59.31,195.0,195.0
400143094872,RX7230 SAND BLUE 54/19/145,19871.0,8056597938310.0,1.0,92.99,92.99,88.67,88.67,278.0,278.0,185.01,69.74,69.74,66.5,66.5,208.5,208.5
400143094933,RX7230 SAND BROWN 54/19/145,19871.0,8056597938372.0,1.0,92.99,92.99,88.67,88.67,278.0,278.0,185.01,69.74,69.74,66.5,66.5,208.5,208.5
400143099440,RX7238 ALICE HAVANA 50/21/145,19871.0,8056262036778.0,1.0,65.66,65.66,62.31,62.31,226.0,226.0,160.34,49.24,49.24,46.73,46.73,169.5,169.5
400143099433,RX7238 ALICE TRANSPARENT 52/21/145,19871.0,8056262036761.0,1.0,65.66,65.66,62.31,62.31,226.0,226.0,160.34,49.24,49.24,46.73,46.73,169.5,169.5
400143099563,RX7239 ALAIN BLACK 54/18/145,19871.0,8056262032008.0,1.0,65.66,65.66,62.31,62.31,226.0,226.0,160.34,49.24,49.24,46.73,46.73,169.5,169.5
400143099631,RX7239 ALAIN OPAL DARK GREY 52/18/145,19871.0,8056262032114.0,1.0,65.66,65.66,62.31,62.31,226.0,226.0,160.34,49.24,49.24,46.73,46.73,169.5,169.5
400143099570,RX7239 ALAIN TRANSPARENT 52/18/145,19871.0,8056262032015.0,1.0,65.66,65.66,65.66,65.66,232.0,232.0,166.34,49.24,49.24,49.24,49.24,174.0,174.0
400143048776,RX8416 MATTE BLACK 53/17/145,19871.0,8053672667592.0,1.0,103.05,103.05,86.86,86.86,290.0,290.0,186.95,77.29,77.29,65.14,65.14,217.5,217.5
400143048929,RX8903 MATTE BLUE 55/18/145,19871.0,8053672667721.0,1.0,103.05,103.05,88.11,88.11,290.0,290.0,186.95,77.29,77.29,66.08,66.08,217.5,217.5
400143048899,RX8903 MATTE TRANSPARENT GREY 53/18/145,19871.0,8053672667738.0,1.0,103.05,103.05,88.11,88.11,290.0,290.0,186.95,77.29,77.29,66.08,66.08,217.5,217.5
400143100153,RX8908 TRANSPARENT BLUE 57/18/150,19871.0,8056262061695.0,1.0,103.05,103.05,103.05,103.05,308.0,308.0,204.95,77.29,77.29,77.29,77.29,231.0,231.0
407102002046,RY1528 OPAL BLUE GRADIENT OPAL 48/16/130,19871.0,713132438275.0,1.0,46.1,46.1,43.87,43.87,188.0,188.0,141.9,34.58,34.58,32.9,32.9,141.0,141.0
407102003234,RY1531 BLACK ON TRANSPARENT 48/16/130,19871.0,8053672051926.0,1.0,46.1,46.1,43.39,43.39,188.0,188.0,141.9,34.58,34.58,32.54,32.54,141.0,141.0
